Node,Eigenvector Centrality
justdaegal,0.003065297885475271
poluchatie,0.003065297885475271
nathakorapat,0.003065297885475271
kayflurry,0.003065297885475271
nvraad_,0.003065297885475271
mochimola_,0.003065297885475271
milkyshooke,0.003065297885475271
milkyays,0.003065297885475271
nolinilo,0.003065297885475271
niuzzle,0.003065297885475271
zowlk__,0.003065297885475271
nisssanooobi,0.003065297885475271
sambataan,0.003065297885475271
kukukakikakakuu,0.003065297885475271
vecrry,0.003065297885475271
junsnyaw,0.003065297885475271
rittygrettyz,0.003065297885475271
zwobitte,0.003065297885475271
newkyunyu,0.003065297885475271
tingkiwingki21,0.003037091407840465
sweetpeagf,0.00302274875889206
bnauree,0.00294235542334546
yoursmelodyy,0.002879058902015667
anaisbenana,0.002875964483597883
explystrry,0.002869597107912326
numdeysix,0.0028644292741823634
shuustudyy,0.002859296910071445
studyew,0.0028541829049748475
cluvjeno,0.0028541829049748475
xandergonn,0.0028541829049748475
jjllois,0.0028541829049748475
cloudysroom,0.0028541829049748475
onlyziai,0.0028541829049748475
alwayshine_id,0.0028541829049748475
sprinklybilly,0.0028541829049748475
jimindipiety,0.0028541829049748475
reyshax,0.0028541829049748475
zyddyy,0.0028541829049748475
jaemiiniieee,0.0028541829049748475
urmidnightlov3,0.0028541829049748475
buttexrflies,0.0028541829049748475
andhikaremario,0.0028541829049748475
peajchriy,0.0028541829049748475
yakjdaee,0.0028541829049748475
strwbhyunie,0.0028541829049748475
clipschv,0.0028541829049748475
softiluu,0.0028541829049748475
y6kisoba,0.0028541829049748475
studyfay,0.0028541829049748475
lilithvee_,0.0028541829049748475
bucinnonnie,0.0028541829049748475
chuyongiee,0.0028541829049748475
leyafseo,0.0028541829049748475
loyoest,0.0028541829049748475
malfoybabies,0.0028541829049748475
leefxelix,0.0028541829049748475
pinkiesgrush,0.0028541829049748475
shotahro,0.0028541829049748475
miartabak,0.0028541829049748475
mynanaem,0.0028541829049748475
naddttoday,0.0028541829049748475
ireumanjungkoo,0.0028541829049748475
pfrkjimin,0.0028541829049748475
habisambis,0.0028541829049748475
shortchees,0.0028541829049748475
withhaechan,0.0028541829049748475
araaajn,0.0028541829049748475
aryndaaa_,0.0028541829049748475
athambiside,0.0028541829049748475
azurestdy,0.0028541829049748475
rtaehyungx,0.0028541829049748475
beachylcve,0.0028541829049748475
abynaa_,0.0028541829049748475
kanaquiet,0.0028541829049748475
naksgapyear,0.0028541829049748475
kyoptana,0.0028541829049748475
onebeauty_id,0.0028261543742393825
srzlsha,0.002770515828484493
forskyblue_,0.002686698139809659
acahikun,0.0026656252214809985
gtwusiapa,0.0026443966173060876
n0ojamx,0.0026322172172260844
dewimurari2,0.0025685896986079996
pxercys,0.002563145917131942
jejosephh,0.002563145917131942
ssefnum,0.002563145917131942
madubenkyou,0.0025585451362958775
drunkerthink,0.0025539608424322334
yonmvv,0.002549392947077518
anatomeez,0.002549392947077518
callme_asyaaaaa,0.002549392947077518
terngehee,0.002549392947077518
studacca,0.002549392947077518
studysabb,0.002549392947077518
ecanbobo,0.002549392947077518
j7ungs,0.002549392947077518
pjsboba,0.002549392947077518
podcastbelajar,0.002549392947077518
ambis_ugmm,0.002549392947077518
lenharuuu,0.002445152235973569
keeylaaaaaaaaaa,0.002440778950605871
galveenn,0.002440771114736474
akusipipibolong,0.0024385869570617696
twelvebabyd,0.0024364056652381736
cryptoaerox,0.0024364056652381736
shybabyel_,0.0024364056652381736
pakpekpos,0.0024364056652381736
mariisch,0.0024364056652381736
strwbrrycigrtt,0.0024364056652381736
gleejoyful_,0.0024364056652381736
raissaaadita,0.0024364056652381736
maystudyy,0.0024364056652381736
ha_nnyy,0.0024364056652381736
itsyubbie,0.0024364056652381736
mediccio,0.0024364056652381736
bnginho,0.0024364056652381736
ambistwit,0.0024364056652381736
kajambis,0.0024364056652381736
karderland,0.0024364056652381736
askrlfess,0.002386306149550694
ptnhunter22,0.002364050136903164
untitleld,0.0023598219066642287
sunfl0ries,0.0023598219066642287
mrsdalnimm,0.0023598219066642287
menumis,0.0023598219066642287
manusiakeren999,0.0023598219066642287
juinwon,0.0023598219066642287
loffwoo,0.0023598219066642287
letmesaw,0.0023598219066642287
yuhuviadisini,0.0023598219066642287
gwenthingsskrrt,0.0023598219066642287
flurrycchoco,0.0023598219066642287
esstroberi,0.0023598219066642287
dkwzi,0.0023598219066642287
cancallmejessie,0.0023598219066642287
appaloompah,0.0023598219066642287
rhaawwrr,0.0023598219066642287
bothroses,0.0023302453375510417
almondmilkies,0.0023211575063449555
floerlilsuns,0.0023116714487919914
daniakusuma5,0.0022890204772794023
ignaciamelvina,0.0022830403415774825
kkawulamuda,0.0022789570016897463
dannikies,0.0022789570016897463
iza22ui,0.0022789570016897463
e_naqu,0.0022789570016897463
naynay_aa,0.0022789570016897463
physicstructure,0.0022789570016897463
ponyolibv,0.0022789570016897463
selophilac,0.0022789570016897463
bl4ckcxrry,0.0022789570016897463
denkisj,0.0022789570016897463
memeykarta,0.002256903664889694
diannfrd,0.0022503895881580815
akusayangjaeman,0.0022414502509785213
lachie_nae,0.002240622796680823
ayangiesicheng,0.0022406011392038763
lilsunschenle,0.0022406011392038763
gliserole,0.0022365937043069225
renbigwin,0.0022365937043069225
hajaengwoo,0.0022365937043069225
studyize,0.0022365937043069225
vanillaltte22,0.0022365937043069225
dhiapakeh,0.0022365937043069225
mlnsunglix,0.0022365937043069225
uknwmeright,0.0022365937043069225
cerdaspeople,0.0022365937043069225
loveliveletter,0.0022365937043069225
chanseonga,0.0022365937043069225
edweils,0.0022365937043069225
oaseyama,0.0022365937043069225
howboutcins,0.0022365937043069225
orch____id,0.0022365937043069225
fatresiahelena,0.0022365937043069225
jiwvookim,0.0022365937043069225
sabilarrrr,0.0022365937043069225
pinksiyong,0.0022365937043069225
princssjennie,0.0022365937043069225
ivnjno,0.0022365937043069225
nabilagf,0.0022365937043069225
bubleclo,0.0022365937043069225
sunscentsp,0.0022365937043069225
chrssss_,0.0022365937043069225
yesikapesetah,0.0022365937043069225
itsphysics_,0.0022365937043069225
hiraelix,0.0022365937043069225
sha59964370,0.0022365937043069225
amazinhg,0.0022365937043069225
liaajthor,0.002199566778099907
zkdhyuck,0.002199566778099907
youthstudentss,0.002199566778099907
nasbisayuk,0.002199566778099907
jaeranafav,0.002199566778099907
heartnotebyme,0.002199566778099907
skzgoldroses,0.002199566778099907
delightfulcute,0.002199566778099907
ddonghyuklee,0.002199566778099907
journalbea,0.002199566778099907
kyu_uya,0.0021775469401040023
txtdarihunter,0.002173408047762366
studywkayy,0.0021695207914095953
sectumseprafa,0.0021695207914095953
sungjinhoki,0.0021695207914095953
lovelypatch1,0.0021695207914095953
nadiyatk,0.0021695207914095953
jsngchan1,0.0021695207914095953
spagetigoreng,0.002135923970187514
vkfluffy,0.0021306303032464827
syifakyung,0.002127686344067843
raeambisbesok,0.002120302870531365
knjsbrain,0.002120302870531365
akuuuuuuily,0.002120302870531365
p6ckyy,0.0021165105953279894
intaeliigent,0.0021165105953279894
kerokeropieey,0.0021165105953279894
hyunsuk_myboo,0.0021165105953279894
skyslight_,0.0021165105953279894
peach_pjh,0.0021165105953279894
peachysjjj,0.0021165105953279894
acetylenicarbon,0.0021165105953279894
zaaaerizen,0.0021165105953279894
onyourm__aerk,0.0021165105953279894
lazuuuu_,0.0021165105953279894
jakepiee,0.0021165105953279894
pospayofficial,0.0021165105953279894
holdingadress,0.0021165105953279894
berniatambiss,0.0021165105953279894
__ther3sa,0.0021162494462659753
skamletoy,0.0021162494462659753
ofeverythingg,0.0021162494462659753
troismotsvides,0.0021162494462659753
urielflames,0.0021162494462659753
maisyaphnn,0.0021162494462659753
giornogiiovanna,0.0021162494462659753
diterimafkui,0.0021162494462659753
1r481n,0.0021162494462659753
cnswoo,0.00211246442100307
mayierreen,0.00211246442100307
classicaall,0.00211246442100307
marsstdy,0.00211246442100307
airplaneboost9,0.00211246442100307
i2jongu,0.00211246442100307
ambis_yukkk32,0.00211246442100307
caxbin,0.00211246442100307
fkmsoon,0.00211246442100307
httpstudie,0.00211246442100307
liviamaubelajar,0.00211246442100307
jeanartss,0.00211246442100307
suholee1111,0.00211246442100307
sarprogress,0.00211246442100307
kwrdus,0.00211246442100307
jcxyle,0.00211246442100307
busifess,0.00211246442100307
larismanies,0.00211246442100307
nomineuy,0.00211246442100307
your2rl,0.00211246442100307
oemjiasca,0.00211246442100307
ambisstudd,0.0020895510287025497
unsoedfess1963,0.0020820764809073456
studyfaaaa,0.0020620254981186543
enpapillon,0.0020546494124195082
bakeehyun,0.0020546494124195082
serizawaaaaaah,0.0020546494124195082
1975files,0.0020546494124195082
ftrrchn,0.0020546494124195082
studybrya,0.0020319949302004692
collegemfs,0.0020319949302004692
anabelle_vaness,0.0020319949302004692
starypastel,0.0020319949302004692
cursedkidd,0.00199994816720323
lilissbeauty,0.001984751049125878
subenglishfess_,0.001984751049125878
zonotesss,0.001984751049125878
ltfzz2,0.0019846896423789976
xyleejeno,0.0019846896423789976
byoonella,0.0019846896423789976
xwttie,0.0019846896423789976
zkdltaaa,0.0019846896423789976
xjwojsuh,0.0019846896423789976
sayangwinter,0.0019846896423789976
myfi__,0.0019846896423789976
medstudentailaa,0.0019846896423789976
hyunluhv1,0.0019846896423789976
allesh4_,0.0019846896423789976
argelicst,0.0019846896423789976
bucincimolll,0.0019728226311481654
maublajar,0.0019586833466489644
alverailee,0.0019551801366087117
reginastnteh,0.0019551801366087117
lyoura04,0.0019551801366087117
gummst,0.0019551801366087117
cwangtip33,0.0019551801366087117
billstudyy,0.0019551801366087117
luccretia,0.0019551801366087117
kiciwsaurus,0.0019551801366087117
voriiel,0.0019551801366087117
wwirlddst,0.0019551801366087117
scaryxxna,0.0019551801366087117
starrjee,0.0019551801366087117
starfess,0.0019366995091734504
clobe,0.0019282741793822113
liaambis_xx,0.0019262390686786816
txtdrimedia,0.001922793887031284
literarybase,0.001922793887031284
mabokbuku,0.001922793887031284
jenjenmandukie,0.001922793887031284
food_fess,0.001922793887031284
hoshidisce,0.0019213765362155156
rainstudytwt,0.0019213765362155156
mdsfess,0.0019213765362155156
vvrnonchwe,0.0019213765362155156
vctriiaa,0.0019213765362155156
ambiswithoutb,0.0019213765362155156
lawcobaambis,0.0019039503111785575
remostra,0.0019018021108271922
gitaputriastari,0.0019005449941676177
adndnrd,0.0019005449941676177
farambiss,0.0019005449941676177
dyieren,0.0019005449941676177
kyawoocute,0.0018994129426574012
__adinnyoo,0.0018989871234543327
edukasystem,0.0018740673888755
tumteume,0.001870709513266557
ursaturnss,0.001870097285164967
kangmleyot,0.0018673636491383645
vlonedh,0.0018673636491383645
hallofren_,0.0018673636491383645
joyuenthu,0.0018673636491383645
luckyinthesky00,0.0018673636491383645
hooniun,0.0018539672074417905
andrese98291902,0.0018539672074417905
ooo6o2,0.0018539672074417905
nishinaur,0.0018539672074417905
mleyoties,0.0018539672074417905
matchassiii,0.0018539672074417905
iletudie,0.0018539672074417905
ayongefangirl,0.0018539672074417905
studtwt,0.0018539672074417905
euryydiiece,0.0018539672074417905
edurachance,0.0018539672074417905
wooahhh202523,0.0018539672074417905
cadburriess,0.0018539672074417905
usermacchiato,0.0018539672074417905
avocadojaneshi_,0.0018530186986806922
taeyongsfle,0.0018530186986806922
tayaaleka,0.001848101880287737
ambishbz,0.001841485100144285
anissukamanis,0.001841485100144285
q58fs,0.001841485100144285
natapmasadepan,0.001841485100144285
justnoona12,0.001841485100144285
inside00gyu,0.001841485100144285
uncukkkkk,0.001841485100144285
impcrfectly,0.001841485100144285
duma303,0.001841485100144285
cehuniee,0.001836766783445372
highrisk099,0.0017819138054331086
tresurcakep,0.0017537369532957254
iiaamwho,0.0017537256726982092
arzwaa,0.001750589040426243
hyuuckly,0.0017464172126647442
pergiloe,0.0017464172126647442
aicepoci,0.0017464172126647442
n00nabubble,0.001700458591845509
viananay1,0.0016818980176564779
tyrexbacot,0.0016818980176564779
fessponti,0.0016777801143325554
clouudyra,0.0016777801143325554
parefess,0.0016718812544025117
saasaayy,0.0016718812544025117
ghifarhilmi,0.0016718812544025117
doyitae,0.0016718812544025117
aoengers,0.0016718812544025117
chocopienksun,0.0016558258331018207
kamoomile,0.0016501073171194174
brianbelajar,0.0016501073171194174
chiayouu,0.0016375026822311978
goodbyeautumn_,0.0016299512317027504
sijett,0.0016299512317027504
97sthinqs,0.0016284795991611837
bapakdomba,0.0016238882460732067
kyraxvs21,0.0016168784662530349
mirae161,0.0016168784662530349
callmemyne,0.0016168784662530349
shinendy,0.0016168784662530349
makithespitz,0.0016164034795635236
nashiayamgeprek,0.0016163554080037593
yongiepurple,0.0016148983822225251
suyutifarid,0.0016148983822225251
cuwprint,0.001613965801201513
ljskkkx,0.0016110791369335793
peetassbread,0.001611073955445158
duniadatar,0.001611073955445158
aracarbonaraa,0.001611073955445158
econoona,0.001611073955445158
houryminseo,0.0016081873004611985
hellozaraa,0.0016081873004611985
cefoooo,0.0016081873004611985
msputraaz,0.001593941860043532
cimycatha,0.0015771752665968896
twutwah,0.0015741574225746381
xrytired,0.0015713369186655345
nanazzztmlsn,0.0015713369186655345
belajarhey,0.0015713369186655345
nanaappp,0.0015713369186655345
jagathraya,0.0015713369186655345
cewebaik_,0.0015713369186655345
catyow,0.0015713369186655345
canrelatte,0.0015713369186655345
dewiles40958597,0.0015713369186655345
beolkucing,0.0015713369186655345
perempuanmuuuu,0.0015713369186655345
slytherxie,0.0015713369186655345
29bniz,0.0015713369186655345
h4dn1,0.0015713369186655345
ambistidurr,0.0015713369186655345
oligarkei,0.0015713369186655345
waeenyoeell,0.0015713369186655345
byeohlogee_,0.0015713369186655345
shcinji,0.0015713369186655345
saejoong1,0.0015713369186655345
renai_maka,0.0015713369186655345
rkhmdhifa,0.0015713369186655345
saturnuszhra,0.0015713369186655345
rixskt,0.0015713369186655345
renlilsecret,0.0015713369186655345
itisnayy,0.0015531366624387602
fvckmaths,0.0015503587998613028
speakplease_co,0.0015503587998613028
catsenja,0.0015503587998613028
jehermione,0.0015503587998613028
shineeyo0pie,0.0015503587998613028
karyacemas32,0.0015503587998613028
kenmaniichan,0.0015503587998613028
kimbumlaw,0.0015503587998613028
honeyberryys,0.0015503587998613028
taeexyz,0.0015341681800669059
sabdaps,0.0014667696721372124
whentheweather,0.0014137584288397348
moonllmht,0.0013604664724593605
ambis_han,0.0013424357270393078
niamonikasari,0.0013424357270393078
kyuchanvr,0.0013175835436817016
kmdby,0.0013175494609913223
skskameo,0.0012685925619499926
09yjm,0.0012594058919724442
chifuyuwaifu,0.0012261159546128027
kthdvii,0.0012261159546128027
badgenius38,0.0012261159546128027
vethernal,0.0012207743827545164
justllydya,0.0012207743827545164
maukuliah2,0.0012179008652334997
xxshineyz,0.0012178930242503253
peronaughty,0.0012157147575264627
han_t0n,0.0012157147575264627
akuwizard,0.0012157147575264627
anordnrygvrl,0.0012157147575264627
chynivw_,0.0012157147575264627
sustenance03,0.0012157147575264627
yngivie,0.0012157147575264627
helloasyiap,0.0012157147575264627
raasyii,0.0012157147575264627
skzchocolate,0.0012157147575264627
nabastalaeunoia,0.0012157147575264627
nkhalishasy,0.0012157147575264627
simamura____,0.0012157147575264627
renantaazrlll,0.0012088322302247134
stilltryingplss,0.0011975011804400886
flowrblues,0.0011953555478722774
cookieezs,0.0011932175904620335
xyzgreantea,0.0011932175904620335
evanescenzt,0.0011896041030423844
asmeredithgrey,0.0011878818432445102
fxcoustic,0.0011878818432445102
mgreenteaz,0.0011874764324035182
sunnydejuniee,0.0011874764324035182
papayavocadoes,0.0011874764324035182
bonjouvr,0.0011874764324035182
mulberyiy,0.0011874764324035182
guemuk,0.0011874764324035182
friantobasuki,0.0011874764324035182
cutieasv,0.0011874764324035182
haechavr,0.0011874764324035182
iamsashyaa,0.0011874764324035182
sayahelo,0.0011874764324035182
ourloveyouu,0.0011703660004374202
cocoaaddict01,0.0011671155778419002
yukbisaaa,0.0011650281292933842
motivateselff,0.0011650281292933842
user88907564,0.0011650281292933842
arulertx,0.0011649468945124119
asteroid524,0.0011649468945124119
seesayw,0.001161970822507351
estaastudy,0.001124195016388473
matchaaagirl,0.001124195016388473
hajwjwje12,0.001124195016388473
andikaprayogo17,0.001124195016388473
medsstud,0.001124195016388473
kyaawan_,0.001124195016388473
xayizee,0.001124195016388473
gapyear21,0.001124195016388473
bub_elle,0.001124195016388473
mybeaar2,0.001124195016388473
jennietwin,0.001124195016388473
heyhohii,0.001124195016388473
neomualone,0.001123286804484675
jeruksambat,0.001123286804484675
jaemcityx,0.0011205126660316575
anaknybapakjoni,0.0011199668956462852
is0cost,0.0011186346177070935
khairilsyam02,0.0011183141887332792
studyarra,0.0011183141887332792
sanbgah,0.0011183141887332792
gazellayy,0.0011183141887332792
geminigrl4,0.0011183141887332792
onederland29,0.0011183141887332792
tasyanurfadill7,0.0011183141887332792
ur3loved,0.0011183141887332792
ambissyok,0.0011183141887332792
ansmeliaa,0.0011183141887332792
thhaurambis,0.0011183141887332792
caramelzf,0.0011183141887332792
k_azkiaa,0.0011129806299626887
vitaminteaa,0.0011124962783678634
studywithnamu,0.0011124962783678634
studywithluv,0.0011124962783678634
reusablest,0.0011124962783678634
littleewolffs,0.0011102266775039316
kochenkie,0.0011102266775039316
keaybi,0.0011102266775039316
cellacakes_,0.0011102266775039316
caluvstud,0.0011102266775039316
nezthetic,0.0011099850745058862
mekyungsui,0.0011099850745058862
junghwanxo,0.0011094050007023962
ddejeno,0.0011094050007023962
afprodit,0.0011079170265368094
txtapaadanya,0.0011061830162929038
thingaboutsa,0.0011057240625913843
prkdlx,0.001104186696095043
user0014297,0.0011029743381199206
gerimisnind,0.0011002155944225555
kittenflawu,0.0011002155944225555
napakotel,0.0011002155944225555
gubuknetijen,0.0011002155944225555
txtdarigajelas,0.0011002155944225555
txtdariige,0.0011002155944225555
tkmwe2wkcbytzlv,0.0011002155944225553
roeversinceny,0.0010982407356250141
peoasus,0.0010982407356250141
persecoredes,0.0010982407356250141
alehaleeee,0.0010982407356250141
pisanggnuggett,0.0010982407356250141
zaastudiee,0.0010982407356250141
hineptunus,0.0010982407356250141
fatiaaqila,0.0010982407356250141
pwumpiie,0.0010982407356250141
haru_010410,0.0010982407356250141
iightmiles,0.0010982407356250141
txtgetsunova,0.0010982407356250141
s_rhizaa,0.0010982407356250141
ambisitb2022,0.0010982407356250141
samvisk,0.0010962729537664793
zalfayre,0.0010962729537664793
sswooftiecake,0.0010962729537664793
tengkyuneks,0.0010962729537664793
mengeonggg,0.0010962729537664793
mingambis,0.0010962729537664793
beianjafess,0.0010962729537664793
summearry,0.0010962729537664793
mnjy_u,0.0010962729537664793
txtdarigabutbgt,0.0010962729537664793
anotheroficha,0.0010962729537664793
maribertemanptn,0.0010962729537664793
dayxu8_,0.0010962729537664793
petervangils7g1,0.0010962729537664793
yvoonmi,0.0010962729537664793
justlikematcha,0.0010962729537664793
lalalareveuse,0.0010962729537664793
evimrsh_,0.0010962729537664793
gaizkahaha,0.0010962729537664793
winkboiiii,0.0010962729537664793
cokelataro,0.0010256664396402872
rabiebz,0.0010256664396402872
richw0mann,0.0008856186006677844
haechii_fullsun,0.0008856100353229166
dhownzy,0.0008840260774977717
sun6flower_s,0.0008840260774977717
dedeuk,0.0008840260774977717
fairynayaa,0.0008840260774977717
kusukaleejeno,0.0008840260774977717
yoshi__yoo,0.0008840260774977717
fortunegoogiez,0.0008840260774977717
bibigohoonie,0.0008840260774977717
biyeldaily,0.0008840260774977717
taureqn,0.0008840260774977717
growflyy,0.0008840260774977717
elaboarte,0.0008840260774977717
ayyaafyu,0.0008840260774977717
fairyssom,0.0008840260774977717
97washere,0.0008840260774977717
semangkabulan,0.0008840260774977717
jangzco,0.0008840260774977717
sampurasunc,0.0008840260774977717
jasminevaniila,0.0008840260774977717
bornsioved,0.0008840260774977717
distracsi,0.0008840260774977717
daiiyperkedel,0.0008840260774977717
duckvies,0.0008840260774977717
fru1tty,0.0008840260774977717
cvpscake,0.0008840260774977717
cal0npacarmuuu,0.0008840260774977717
igiboyaaah,0.0008840260774977717
zzzcapricorn,0.0008840260774977717
w4terflower,0.0008840260774977717
lveajpark,0.0008840260774977717
micindomie,0.0008840260774977717
vadzhrhwd,0.0008840260774977717
querencisal,0.0008840260774977717
mmeksuttt,0.0008840260774977717
wawonih,0.0008840260774977717
plumyn,0.0008840260774977717
inighaida,0.000842694502972655
flssfp,0.0008004977035335425
zen_kakyuni,0.0005975578851321235
belajardong_,0.0005934811674919192
berprosess_,0.0005934811674919192
betterpageofsaa,0.0005930106272177747
lvlyderain,0.0005839091998045703
velouseanze,0.0005807338191696114
sunnyyrise,0.0005807338191696114
teehyn,0.0005807338191696114
bydluvv,0.0005807338191696114
acciostoreofc,0.0005665677472581806
dhea_zenius,0.0005605572624009935
buangrasamaless,0.0005605572624009935
akubeegi,0.0005598452803960965
esbobataro,0.0005593540981221009
sheeeerinn,0.0005375915254625435
psichalogy,0.0005375915254625435
8ccola,0.0005375915254625435
misiscokelat,0.0005316323316892993
aestheshal,0.0005316323316892993
starfdust,0.0005316323316892993
jesyaa30,0.0005172104208462546
clkbraxx,0.0005172104208462546
ay0ambis,0.0005167282601051479
scalliyn,0.0005157319210239576
ambisakunui,0.0005128332198201436
cutiebrowniee,0.0005128332198201436
piyaknini,0.0005128332198201436
enaqtauuuuu,0.0005128332198201436
teumeambis,0.0005128332198201436
kusukachoco,0.0005128332198201436
sheaskyyy,0.0005128332198201436
arzal78,0.0005128332198201436
mydearpo,0.0005128332198201436
dkfeeel,0.0005119143466947191
m0oorklee,0.0005119143466947191
jzzxlyn,0.0005119143466947191
kekapasii,0.0005119143466947191
stairyzs,0.0005119143466947191
soon2beamedstud,0.0005119143466947191
notevenprettyy,0.0005119143466947191
lylackett,0.0005119143466947191
janrinj,0.0005119143466947191
scftsmiley__,0.0005119143466947191
sunraizee,0.0005119143466947191
iuwacth,0.0005119143466947191
chuloulo,0.0005119143466947191
rhmtlfdh,0.0005119143466947191
moosieposie,0.00044124520187569075
kaseeniofficial,0.00044124520187569075
polymatik,0.00044124520187569075
rifaa_fitria,0.0004338873933729497
flowwlinn,0.00038093881201926416
2304days,0.00037232491463206436
aeranaa,0.0003602959414800861
exactlyexact,0.0003602959414800861
audorebel,0.0003563283151598853
ttlindonesia,0.00032512631930481026
ambverss,0.0003124625745036633
myidyear,0.0002935605477913769
akuseorangfans2,0.0002935605477913769
junjunhug,0.000293035500063953
maukimyugyeom1,0.000293035500063953
itsjenarin,0.000293035500063953
drugity_,0.000293035500063953
trlsribosomm,0.000293035500063953
sameenergy10,0.000293035500063953
paujirohman,0.000293035500063953
jeonghoneyi,0.000293035500063953
zrhyme_25,0.000293035500063953
khoirunisaazrr,0.000293035500063953
akunyolot,0.000293035500063953
rerwrho,0.000293035500063953
kidranggi,0.000293035500063953
ltaembrace,0.000293035500063953
22_soshum,0.000293035500063953
levsites,0.000293035500063953
equinoxeros,0.000293035500063953
faziafc,0.000293035500063953
rayhanbahtiar,0.000293035500063953
ridincullus,0.000293035500063953
bungatidurrr,0.000293035500063953
zigomycota,0.000293035500063953
frecklixxx,0.000293035500063953
coralynne9,0.000293035500063953
anthophiile,0.000293035500063953
ganesauroraa,0.000293035500063953
smiiepuppy,0.000293035500063953
qavten,0.000293035500063953
skywithluvya,0.000293035500063953
gfhaechan_,0.000293035500063953
nelladrs,0.000293035500063953
anisa01248323,0.000293035500063953
jasapemakaman,0.000293035500063953
stillaliveye,0.000293035500063953
sptzkyh,0.000293035500063953
asgilerieen,0.000293035500063953
asvsrvcrz,0.000293035500063953
ssearrahh,0.000293035500063953
the_bluessky,0.000293035500063953
blucchis,0.000293035500063953
hobimakancanai,0.000293035500063953
xrackedaccount,0.000293035500063953
bocilnihbos,0.000293035500063953
namujoonm,0.000293035500063953
tnkbell12,0.000293035500063953
honeycityx,0.000293035500063953
beautiesoull,0.000293035500063953
cavendishclark,0.0002830439194674301
apfytn,0.0002825376812553468
vanillam00n_key,0.0002825376812553468
kapeyeet,0.0002804032223122072
flrayysss,0.0002804032223122072
ciaooo000,0.0002752740860849909
ocayaaaa,0.0002747817446075951
faitinggg,0.0002747817446075951
dailyxhitpost,0.0002747817446075951
iridoriscent,0.00026441200117385604
pusingbgthuft,0.00026441200117385604
unavailable6661,0.000250742885010891
toralanguru,0.0002468967087887324
knwnjh,0.0002464543295877439
angjeay,0.0002464543295877439
rowsepetals,0.00024308421851829216
haurucastle,0.0002386871243243674
imidnightfairy,0.0002386871243243674
gladlynaya,0.0002386871243243674
panggilajazul,0.00023144335769693898
nectarwalk,0.00022897258277631977
loosealive,0.00021772531939147683
xpapermint,0.00021772531939147683
hiraahero,0.00021772531939147683
thewinner_03,0.00021772531939147683
indrastunatu,0.00021772531939147683
icecreamm_21,0.00021772531939147683
annrinnesia,0.00021772531939147683
devnur99,0.00021772531939147683
hallooodenne,0.00021655498605225874
glossiebubs,0.00021655498605225874
karinaour1,0.00021655498605225874
panggilgua1,0.00021655498605225874
sn6tn,0.00021655498605225874
nadaoct1,0.00021655498605225874
curlytaetae,0.00021655498605225874
ohmyicedtea,0.00021494690150635732
mou_1ten,0.00021494690150635732
ilhamm07_,0.00021494690150635732
koranpagiii,0.00021494690150635732
kittenbud,0.00021494690150635732
hanbinwife131,0.00021494690150635732
neverrcared,0.00021494690150635732
nkgembala,0.00021494690150635732
bichsanul,0.00020799095206791433
tegarrm11,0.00020799095206791433
jaeminnabigwin,0.00020799095206791433
struggle9belas,0.00020799095206791433
cabatprojenn,0.00020799095206791433
orishh_,0.00020799095206791433
serotoninstud,0.00020799095206791433
casjourney,0.00020799095206791433
kudila_,0.00020799095206791433
bobll_,0.00020103021103380514
stardustzr,0.00019388912872937009
archiv8ste,0.00019388912872937009
sltupid,0.00019388912872937009
angelyxc1,0.0001896166588451252
asyaralanyar,0.00018642718136724836
saturnieez,0.00018194689287139905
n00teskuas,0.00018136804601784416
studybudddy,0.00018071927440221227
ratrisanti3,0.00017946904033536558
nrossiee,0.00017506201200745173
baeina2,0.0001636255216377974
tiramizuyummy,0.0001631695765463068
seannanorah,0.00016258590266886484
arunaaa_,0.00016258590266886484
jinnieatr,0.00015721930261405933
iqqballbal,0.0001440629058502683
moonstarslin,0.00014288906412002336
shineambis,0.00014288906412002336
gabutpipell,0.00014288906412002336
histologzy,0.00014064492303290439
odlaassir,0.00013007606526062673
whttsup,0.00013007606526062673
kinanthisl,0.00013007606526062673
mylktae,0.00013007606526062673
wecall11nine,0.00013007606526062673
joereoo,0.00013007606526062673
vithzee,0.00012984300084632327
doychanna,0.00012984300084632327
04fairywon,0.00012984300084632327
kjkyuz,0.00012984300084632327
jahendut,0.00012984300084632327
enengstudy,0.00012984300084632327
jnsstudy,0.00012984300084632327
arnggives,0.00012984300084632327
randaachmads,0.00012984300084632327
ceoofgapapa,0.00012984300084632327
dinowin_,0.00012944187984288808
imanusman,0.0001256618782923034
junha0_0,0.000121335431583502
sntyche,0.00012111689594009604
ddowoonssi,0.00012111689594009604
pipipclnmntu,0.00012089988416456774
uncukmyboo,0.00011444581682816456
yedamdoyoung12,0.00011408371030361958
aphrrdt,0.00011400760497036754
wlorenji,0.00011380296531334962
asahismile_,0.00011380296531334962
999999lina,0.00011359942302643747
juye0nc,0.00011359942302643747
jihooniepanda2,0.00011359942302643747
myneeedaily,0.00011359942302643747
jyunchere,0.00011359942302643747
24sheesh,0.0001083771564572076
lanzhhan,0.0001083771564572076
namainisialku,0.0001083771564572076
nobaramyeon,0.0001083771564572076
inum4kii,0.0001083771564572076
zhfongli,0.0001083771564572076
kiragoya,0.0001083771564572076
elrasr,0.0001083771564572076
tembemv,0.0001083771564572076
arenbellena,0.00010818262261833539
